"Wavenumber","PSI_002","PSI_003","PSI_004","PSI_005","PSI_006","PSI_007","PSI_008","PSI_009","PSI_010","PSI_011","PSI_012","PSI_013","PSI_014","PSI_015","PSI_016","PSI_017","PSI_018","PSI_019","PSI_020","PSI_022"
2754.20523,0.36722,0.6246,0.3702,0.64718,0.57168,0.75178,0.31238,0.63819,0.5309,0.41504,0.45027,0.32508,0.44519,0.71672,0.3908,0.32457,0.62938,0.31782,0.69431,0.45656
2752.27652,0.3665,0.62344,0.36946,0.64599,0.57064,0.75038,0.31174,0.63706,0.52982,0.41411,0.44939,0.32428,0.44432,0.71546,0.39003,0.32389,0.62829,0.31709,0.69303,0.4556
2750.3478,0.36577,0.62226,0.3687,0.64478,0.56958,0.74894,0.31109,0.63589,0.52872,0.41316,0.44851,0.32348,0.44343,0.71416,0.38925,0.32321,0.62716,0.31636,0.69174,0.45462
2748.41908,0.36505,0.62111,0.36795,0.64361,0.56855,0.74757,0.31045,0.63476,0.52765,0.41223,0.44764,0.3227,0.44257,0.71291,0.38849,0.32253,0.62607,0.31564,0.69047,0.45366
2746.49037,0.36437,0.62003,0.36724,0.64251,0.5676,0.74635,0.30985,0.63371,0.52664,0.41133,0.44683,0.32195,0.44177,0.71179,0.38776,0.32189,0.62505,0.31495,0.68928,0.45274
2744.56165,0.3637,0.61899,0.36655,0.64147,0.56669,0.7452,0.30927,0.63272,0.52567,0.41044,0.44605,0.32122,0.441,0.71075,0.38706,0.32127,0.62409,0.31428,0.68814,0.45186
2742.63294,0.36302,0.61792,0.36585,0.64042,0.56577,0.744,0.30868,0.63171,0.52469,0.40955,0.44525,0.32049,0.44023,0.70967,0.38635,0.32064,0.62311,0.3136,0.68698,0.45097
2740.70422,0.36232,0.61679,0.36512,0.63931,0.56479,0.74268,0.30808,0.63063,0.52366,0.40866,0.44443,0.31973,0.43942,0.70849,0.38561,0.31999,0.62207,0.31291,0.68576,0.45005
2738.77551,0.3616,0.61564,0.36439,0.63817,0.56376,0.74132,0.30745,0.62952,0.52263,0.40777,0.44358,0.31895,0.43859,0.70728,0.38485,0.31933,0.62098,0.31219,0.6845,0.44911
2736.84679,0.3609,0.61451,0.36367,0.63702,0.56275,0.73998,0.30683,0.62841,0.52161,0.40688,0.44274,0.31817,0.43777,0.70608,0.3841,0.31867,0.61989,0.31148,0.68327,0.44817
2734.91808,0.3602,0.6134,0.36296,0.6359,0.56178,0.7387,0.30622,0.62734,0.5206,0.40598,0.44192,0.3174,0.43697,0.70493,0.38337,0.31802,0.61884,0.31078,0.68207,0.44725
2732.98936,0.35952,0.6123,0.36225,0.63479,0.56082,0.73744,0.30562,0.62627,0.51959,0.40507,0.44111,0.31662,0.43617,0.70377,0.38265,0.31737,0.61782,0.31008,0.68087,0.44633
2731.06065,0.35882,0.61117,0.36153,0.63365,0.55982,0.73611,0.305,0.62517,0.51856,0.40413,0.44026,0.31583,0.43534,0.70256,0.3819,0.3167,0.61677,0.30937,0.67963,0.44539
2729.13193,0.35809,0.60998,0.36077,0.63246,0.55876,0.73467,0.30436,0.624,0.51748,0.40317,0.43936,0.31501,0.43446,0.70127,0.38112,0.31602,0.61566,0.30864,0.67832,0.44442
2727.20322,0.35735,0.60878,0.35999,0.63124,0.55767,0.7332,0.3037,0.62281,0.51637,0.40222,0.43844,0.31419,0.43355,0.69993,0.38032,0.31532,0.61451,0.3079,0.67699,0.44342
2725.2745,0.35663,0.60764,0.35925,0.63006,0.55664,0.73182,0.30305,0.62167,0.51528,0.40128,0.43754,0.31339,0.43268,0.69865,0.37955,0.31464,0.6134,0.30716,0.67572,0.44245
2723.34579,0.35593,0.60656,0.35854,0.62895,0.55569,0.73057,0.30244,0.62061,0.51424,0.40038,0.43669,0.31262,0.43186,0.69748,0.37882,0.31398,0.61236,0.30647,0.67451,0.44153
2721.41707,0.35525,0.6055,0.35785,0.62788,0.55476,0.72938,0.30185,0.61959,0.51324,0.39948,0.43588,0.31187,0.43107,0.69638,0.3781,0.31335,0.61136,0.30581,0.67335,0.44065
2719.48836,0.35458,0.60443,0.35716,0.6268,0.55382,0.72817,0.30127,0.61858,0.51224,0.39858,0.43507,0.31111,0.43028,0.69528,0.37737,0.31272,0.61036,0.30514,0.67219,0.43978
2717.55964,0.35389,0.60333,0.35645,0.6257,0.55286,0.72692,0.30067,0.61754,0.51123,0.39768,0.43424,0.31034,0.42946,0.69416,0.37663,0.31208,0.60934,0.30446,0.671,0.43887
2715.63093,0.3532,0.60222,0.35572,0.62458,0.55189,0.72561,0.30006,0.61646,0.51021,0.39678,0.43339,0.30957,0.42862,0.693,0.37588,0.31142,0.6083,0.30377,0.66979,0.43795
2713.70221,0.3525,0.6011,0.355,0.62346,0.55091,0.72428,0.29944,0.61536,0.50917,0.39587,0.43253,0.3088,0.42778,0.6918,0.37513,0.31077,0.60725,0.30307,0.66857,0.43703
2711.7735,0.3518,0.59999,0.35427,0.62232,0.54991,0.72296,0.29882,0.61425,0.50812,0.39496,0.43166,0.30805,0.42693,0.69058,0.37438,0.31011,0.60619,0.30237,0.66735,0.4361
2709.84478,0.3511,0.59888,0.35355,0.62117,0.54892,0.72166,0.29821,0.61315,0.50707,0.39407,0.43081,0.30729,0.4261,0.68935,0.37362,0.30944,0.60511,0.30167,0.66613,0.43518
2707.91607,0.3504,0.59778,0.35284,0.62002,0.54793,0.72038,0.29761,0.61206,0.50604,0.39317,0.42996,0.30652,0.42527,0.68815,0.37287,0.30879,0.60404,0.30097,0.66493,0.43427
2705.98735,0.34971,0.59668,0.35212,0.61887,0.54695,0.7191,0.297,0.61097,0.50502,0.39228,0.42911,0.30577,0.42444,0.68696,0.37212,0.30815,0.60298,0.30029,0.66372,0.43336
2704.05864,0.34902,0.59558,0.35141,0.61773,0.54596,0.71781,0.2964,0.60988,0.50399,0.39137,0.42825,0.30502,0.42361,0.68579,0.37138,0.30751,0.60192,0.2996,0.6625,0.43244
2702.12992,0.34832,0.59447,0.35069,0.6166,0.54496,0.71652,0.29578,0.60879,0.50295,0.39048,0.42739,0.30428,0.42277,0.68459,0.37063,0.30686,0.60085,0.29892,0.66128,0.43152
2700.20121,0.34762,0.59335,0.34997,0.61545,0.54395,0.71521,0.29517,0.60771,0.50191,0.38959,0.42654,0.30355,0.42193,0.68339,0.36988,0.3062,0.59979,0.29823,0.66006,0.4306
2698.27249,0.34692,0.59223,0.34925,0.61429,0.54296,0.7139,0.29456,0.60665,0.50089,0.38872,0.42571,0.30281,0.42111,0.68219,0.36914,0.30555,0.59873,0.29755,0.65885,0.42969
2696.34378,0.34623,0.59112,0.34854,0.61314,0.54198,0.7126,0.29395,0.60558,0.49987,0.38784,0.42488,0.30208,0.4203,0.68099,0.3684,0.3049,0.59769,0.29687,0.65765,0.42878
2694.41506,0.34554,0.59001,0.34782,0.61201,0.54101,0.71131,0.29335,0.60448,0.49885,0.38696,0.42405,0.30135,0.41949,0.67981,0.36768,0.30426,0.59665,0.29619,0.65645,0.42788
2692.48635,0.34485,0.58891,0.34711,0.61089,0.54004,0.71002,0.29274,0.60339,0.49783,0.38609,0.42321,0.30064,0.41867,0.67864,0.36695,0.30362,0.59561,0.29552,0.65526,0.42698
2690.55763,0.34416,0.58781,0.34641,0.60977,0.53906,0.70873,0.29213,0.6023,0.49682,0.38522,0.42238,0.29992,0.41785,0.67747,0.36622,0.30298,0.59458,0.29485,0.65406,0.42608
2688.62892,0.34348,0.58672,0.34571,0.60865,0.53808,0.70746,0.29152,0.60124,0.49582,0.38435,0.42155,0.29921,0.41703,0.6763,0.36548,0.30235,0.59353,0.29418,0.65286,0.42518
2686.7002,0.34279,0.58562,0.34501,0.6075,0.53709,0.70619,0.29092,0.60017,0.4948,0.38348,0.42072,0.29849,0.41621,0.67513,0.36474,0.30171,0.59248,0.2935,0.65164,0.42427
2684.77148,0.3421,0.5845,0.34429,0.60634,0.53609,0.70487,0.29031,0.59907,0.49377,0.38261,0.41987,0.29777,0.41538,0.67393,0.36399,0.30106,0.59141,0.29282,0.65041,0.42335
2682.84277,0.3414,0.58337,0.34354,0.60514,0.53507,0.70349,0.28968,0.59793,0.49273,0.38174,0.419,0.29705,0.41453,0.67267,0.36323,0.30039,0.5903,0.29213,0.64916,0.42241
2680.91405,0.34069,0.58222,0.3428,0.60394,0.53404,0.70209,0.28905,0.59678,0.49167,0.38086,0.41812,0.29633,0.41368,0.6714,0.36247,0.29973,0.58919,0.29145,0.64789,0.42148
2678.98534,0.34,0.5811,0.34208,0.60277,0.53304,0.70076,0.28844,0.59568,0.49064,0.38,0.41727,0.29562,0.41285,0.67018,0.36173,0.29909,0.5881,0.29079,0.64665,0.42058
2677.05662,0.33932,0.58001,0.34139,0.60165,0.53208,0.69951,0.28785,0.59463,0.48965,0.37915,0.41644,0.29493,0.41205,0.66902,0.36101,0.29846,0.58707,0.29014,0.64546,0.41971
2675.12791,0.33865,0.57894,0.34071,0.60055,0.53113,0.69829,0.28727,0.5936,0.48866,0.37831,0.41564,0.29425,0.41126,0.66789,0.3603,0.29785,0.58606,0.2895,0.64432,0.41885
2673.19919,0.33797,0.57789,0.34002,0.59946,0.53018,0.69707,0.28669,0.59256,0.48768,0.37748,0.41484,0.29357,0.41048,0.66677,0.35959,0.29724,0.58505,0.28887,0.64318,0.41798
2671.27048,0.3373,0.57684,0.33933,0.59837,0.52923,0.69583,0.28611,0.59152,0.4867,0.37665,0.41403,0.29289,0.4097,0.66564,0.35889,0.29663,0.58404,0.28824,0.64202,0.4171
2669.34176,0.33664,0.57577,0.33865,0.59727,0.52828,0.69459,0.28552,0.59048,0.48572,0.37583,0.41322,0.29222,0.40891,0.6645,0.35818,0.29601,0.58302,0.2876,0.64084,0.41622
2667.41305,0.33596,0.57468,0.33796,0.59614,0.52733,0.69335,0.28494,0.58943,0.48472,0.375,0.41241,0.29155,0.40812,0.66333,0.35745,0.29539,0.58199,0.28697,0.63965,0.41534
